Iteration,Cost,Temperature,Sequence
0,27,100,3 1 2
1,21,99.99,1 3 2
2,26,99.98,1 2 3
3,22,99.96999,2 1 3
4,17,99.95999,2 3 1
5,27,99.94999,3 2 1
6,17,99.93999,2 3 1
7,22,99.92999,2 1 3
8,26,99.91998,1 2 3
9,22,99.90998,2 1 3
10,27,99.89998,3 1 2
11,27,99.88998,3 2 1
12,27,99.87997,3 1 2
13,27,99.86997,3 2 1
14,27,99.85997,3 1 2
15,27,99.84997,3 2 1
16,26,99.83997,1 2 3
17,21,99.82996,1 3 2
18,17,99.81996,2 3 1
19,21,99.80996,1 3 2
20,21,99.79996,1 3 2
21,17,99.78996,2 3 1
22,21,99.77995,1 3 2
23,26,99.76995,1 2 3
24,27,99.75995,3 2 1
25,26,99.74995,1 2 3
26,27,99.73994,3 2 1
27,27,99.72994,3 1 2
28,22,99.71994,2 1 3
29,27,99.70994,3 1 2
30,22,99.69994,2 1 3
31,22,99.68993,2 1 3
32,22,99.67993,2 1 3
33,17,99.66993,2 3 1
34,22,99.65993,2 1 3
35,26,99.64993,1 2 3
36,27,99.63992,3 2 1
37,17,99.62992,2 3 1
38,22,99.61992,2 1 3
39,26,99.60992,1 2 3
40,21,99.59991,1 3 2
41,17,99.58991,2 3 1
42,21,99.57991,1 3 2
43,27,99.56991,3 1 2
44,22,99.55991,2 1 3
45,27,99.5499,3 1 2
46,22,99.5399,2 1 3
47,17,99.5299,2 3 1
48,27,99.5199,3 2 1
49,17,99.5099,2 3 1
50,22,99.49989,2 1 3
51,27,99.48989,3 1 2
52,27,99.47989,3 2 1
53,17,99.46989,2 3 1
54,27,99.45988,3 2 1
55,26,99.44988,1 2 3
56,27,99.43988,3 2 1
57,17,99.42988,2 3 1
58,22,99.41988,2 1 3
59,26,99.40987,1 2 3
60,27,99.39987,3 2 1
61,27,99.38987,3 1 2
62,27,99.37987,3 2 1
63,26,99.36987,1 2 3
64,27,99.35986,3 2 1
65,26,99.34986,1 2 3
66,27,99.33986,3 2 1
67,27,99.32986,3 1 2
68,27,99.31985,3 2 1
69,17,99.30985,2 3 1
70,17,99.29985,2 3 1
71,21,99.28985,1 3 2
72,17,99.27985,2 3 1
73,27,99.26984,3 2 1
74,26,99.25984,1 2 3
75,27,99.24984,3 2 1
76,17,99.23984,2 3 1
77,22,99.22984,2 1 3
78,17,99.21983,2 3 1
79,22,99.20983,2 1 3
80,26,99.19983,1 2 3
81,21,99.18983,1 3 2
82,26,99.17982,1 2 3
83,21,99.16982,1 3 2
84,17,99.15982,2 3 1
85,21,99.14982,1 3 2
86,26,99.13982,1 2 3
87,21,99.12981,1 3 2
88,17,99.11981,2 3 1
89,27,99.10981,3 2 1
90,27,99.09981,3 1 2
91,21,99.08981,1 3 2
92,26,99.0798,1 2 3
93,22,99.0698,2 1 3
94,26,99.0598,1 2 3
95,21,99.0498,1 3 2
96,17,99.03979,2 3 1
97,22,99.02979,2 1 3
98,17,99.01979,2 3 1
99,21,99.00979,1 3 2
100,26,98.99979,1 2 3
101,27,98.98978,3 2 1
102,17,98.97978,2 3 1
103,21,98.96978,1 3 2
104,17,98.95978,2 3 1
105,22,98.94978,2 1 3
106,27,98.93977,3 1 2
107,21,98.92977,1 3 2
108,17,98.91977,2 3 1
109,22,98.90977,2 1 3
110,26,98.89977,1 2 3
111,22,98.88976,2 1 3
112,27,98.87976,3 1 2
113,22,98.86976,2 1 3
114,27,98.85976,3 1 2
115,21,98.84975,1 3 2
116,17,98.83975,2 3 1
117,22,98.82975,2 1 3
118,17,98.81975,2 3 1
119,21,98.80975,1 3 2
120,27,98.79974,3 1 2
121,21,98.78974,1 3 2
122,17,98.77974,2 3 1
123,27,98.76974,3 2 1
124,26,98.75974,1 2 3
125,27,98.74973,3 2 1
126,26,98.73973,1 2 3
127,27,98.72973,3 2 1
128,26,98.71973,1 2 3
129,22,98.70972,2 1 3
130,26,98.69972,1 2 3
131,27,98.68972,3 2 1
132,27,98.67972,3 1 2
133,22,98.66972,2 1 3
134,17,98.65971,2 3 1
135,22,98.64971,2 1 3
136,17,98.63971,2 3 1
137,21,98.62971,1 3 2
138,17,98.61971,2 3 1
139,22,98.6097,2 1 3
140,26,98.5997,1 2 3
141,22,98.5897,2 1 3
142,26,98.5797,1 2 3
143,27,98.56969,3 2 1
144,26,98.55969,1 2 3
145,22,98.54969,2 1 3
146,26,98.53969,1 2 3
147,22,98.52969,2 1 3
148,27,98.51968,3 1 2
149,21,98.50968,1 3 2
150,26,98.49968,1 2 3
151,27,98.48968,3 2 1
152,17,98.47968,2 3 1
153,27,98.46967,3 2 1
154,27,98.45967,3 1 2
155,27,98.44967,3 2 1
156,17,98.43967,2 3 1
157,17,98.42966,2 3 1
158,21,98.41966,1 3 2
159,26,98.40966,1 2 3
160,22,98.39966,2 1 3
161,26,98.38966,1 2 3
