Iteration;Cost;Temperature;Sequence
0;179;1000;16 12 18 1 13 14 19 7 15 6 4 20 17 8 11 5 3 9 10 2
1;185;990;16 12 18 1 13 14 19 7 17 6 4 20 15 8 11 5 3 9 10 2
2;195;980,1;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 5 3 9 10 2
3;197;970,2991;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 10 3 9 5 2
4;205;960,5961;14 12 18 1 13 16 19 7 17 3 4 20 15 8 11 10 6 9 5 2
5;211;950,9901;14 12 18 1 13 16 19 7 17 3 4 20 15 8 9 10 6 11 5 2
6;215;941,4802;14 12 18 1 13 16 19 7 17 3 10 20 15 8 9 4 6 11 5 2
7;221;932,0654;14 12 18 1 5 16 19 7 17 3 10 20 15 8 9 4 6 11 13 2
8;209;922,7448;14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
9;221;913,5174;14 12 18 1 5 16 4 7 17 3 10 20 19 8 9 15 6 11 13 2
10;235;904,3822;14 7 18 1 5 16 4 12 17 3 10 20 19 8 9 15 6 11 13 2
11;237;895,3384;14 7 18 1 5 16 4 12 17 3 10 20 13 8 9 15 6 11 19 2
12;225;886,385;14 7 18 1 5 11 4 12 17 3 10 20 13 8 9 15 6 16 19 2
13;221;877,5212;14 7 20 1 5 11 4 12 17 3 10 18 13 8 9 15 6 16 19 2
14;217;868,746;14 7 20 1 5 11 4 12 17 18 10 3 13 8 9 15 6 16 19 2
15;205;860,0585;14 7 20 3 5 11 4 12 17 18 10 1 13 8 9 15 6 16 19 2
16;205;851,4579;14 7 20 3 5 11 2 12 17 18 10 1 13 8 9 15 6 16 19 4
17;197;842,9434;14 7 18 3 5 11 2 12 17 20 10 1 13 8 9 15 6 16 19 4
18;177;834,5139;14 7 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 19 4
19;155;826,1688;14 19 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 7 4
20;167;817,9071;14 6 9 3 5 11 2 12 17 20 10 1 13 8 18 15 19 16 7 4
21;157;809,728;14 6 9 3 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
22;171;801,6307;14 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
23;167;793,6144;16 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 14 7 4
24;173;785,6783;16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 19 14 20 4
25;173;777,8215;16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 20 14 19 4
26;195;770,0433;16 20 9 6 5 2 11 12 17 7 10 1 13 8 18 15 3 14 19 4
27;211;762,3429;1 20 9 6 5 2 11 12 17 7 10 16 13 8 18 15 3 14 19 4
28;195;754,7195;1 20 9 6 5 3 11 12 17 7 10 16 13 8 18 15 2 14 19 4
29;187;747,1723;1 20 9 6 5 3 11 12 17 7 10 2 13 8 18 15 16 14 19 4
30;199;739,7006;1 20 9 6 5 3 11 12 17 8 10 2 13 7 18 15 16 14 19 4
31;193;732,3036;1 20 9 6 5 3 11 12 17 19 10 2 13 7 18 15 16 14 8 4
32;197;724,9805;1 20 3 6 5 9 11 12 17 19 10 2 13 7 18 15 16 14 8 4
33;215;717,7307;1 20 3 15 5 9 11 12 17 19 10 2 13 7 18 6 16 14 8 4
34;199;710,5534;1 20 3 15 5 9 11 12 17 19 10 2 13 7 4 6 16 14 8 18
35;221;703,4479;11 20 3 15 5 9 1 12 17 19 10 2 13 7 4 6 16 14 8 18
36;197;696,4134;11 20 15 3 5 9 1 12 17 19 10 2 13 7 4 6 16 14 8 18
37;193;689,4493;11 20 15 3 5 9 1 12 17 14 10 2 13 7 4 6 16 19 8 18
38;197;682,5548;11 20 15 7 5 9 1 12 17 14 10 2 13 3 4 6 16 19 8 18
39;201;675,7292;11 20 15 7 5 9 1 12 17 14 10 2 13 3 4 6 18 19 8 16
40;179;668,972;1 20 15 7 5 9 11 12 17 14 10 2 13 3 4 6 18 19 8 16
41;189;662,2823;1 20 12 7 5 9 11 15 17 14 10 2 13 3 4 6 18 19 8 16
42;221;655,6595;1 20 12 7 17 9 11 15 5 14 10 2 13 3 4 6 18 19 8 16
43;215;649,1029;1 20 12 7 17 9 11 15 5 14 10 2 13 3 4 8 18 19 6 16
44;215;642,6119;1 20 12 7 17 9 2 15 5 14 10 11 13 3 4 8 18 19 6 16
45;221;636,1858;1 20 12 7 16 9 2 15 5 14 10 11 13 3 4 8 18 19 6 17
46;213;629,8239;1 20 18 7 16 9 2 15 5 14 10 11 13 3 4 8 12 19 6 17
47;215;623,5257;1 20 18 7 16 9 2 15 5 14 10 11 13 12 4 8 3 19 6 17
48;241;617,2905;3 20 18 7 16 9 2 15 5 14 10 11 13 12 4 8 1 19 6 17
49;237;611,1176;3 11 18 7 16 9 2 15 5 14 10 20 13 12 4 8 1 19 6 17
50;227;605,0064;3 11 9 7 16 18 2 15 5 14 10 20 13 12 4 8 1 19 6 17
51;223;598,9564;3 11 9 7 16 18 1 15 5 14 10 20 13 12 4 8 2 19 6 17
52;225;592,9668;3 11 9 7 16 18 4 15 5 14 10 20 13 12 1 8 2 19 6 17
53;237;587,0371;3 8 9 7 16 18 4 15 5 14 10 20 13 12 1 11 2 19 6 17
54;227;581,1667;3 8 9 7 16 18 4 15 5 14 10 20 13 12 1 11 17 19 6 2
55;235;575,3551;3 14 9 7 16 18 4 15 5 8 10 20 13 12 1 11 17 19 6 2
56;231;569,6016;3 14 9 7 16 18 4 15 10 8 5 20 13 12 1 11 17 19 6 2
57;231;563,9056;3 14 9 7 16 18 4 15 10 8 5 20 13 12 1 11 17 19 6 2
58;225;558,2665;3 13 9 7 16 18 4 15 10 8 5 20 14 12 1 11 17 19 6 2
59;221;552,6839;3 13 9 7 16 18 4 15 10 8 5 1 14 12 20 11 17 19 6 2
60;209;547,157;3 13 9 7 16 18 4 1 10 8 5 15 14 12 20 11 17 19 6 2
61;213;541,6855;3 13 9 7 16 18 4 10 1 8 5 15 14 12 20 11 17 19 6 2
62;213;536,2686;3 20 9 7 16 18 4 10 1 8 5 15 14 12 13 11 17 19 6 2
63;208;530,9059;2 20 9 7 16 18 4 10 1 8 5 15 14 12 13 11 17 19 6 3
64;200;525,5969;2 20 9 7 16 18 8 10 1 4 5 15 14 12 13 11 17 19 6 3
65;205;520,3409;2 20 9 7 16 18 8 10 1 4 3 15 14 12 13 11 17 19 6 5
66;205;515,1375;2 20 9 7 16 18 8 10 1 4 3 15 17 12 13 11 14 19 6 5
67;227;509,9861;2 20 9 7 16 18 8 10 17 4 3 15 1 12 13 11 14 19 6 5
68;225;504,8862;2 20 18 7 16 9 8 10 17 4 3 15 1 12 13 11 14 19 6 5
69;223;499,8374;2 20 18 7 16 9 8 10 17 4 3 15 1 5 13 11 14 19 6 12
70;229;494,839;2 20 18 7 16 9 8 10 4 17 3 15 1 5 13 11 14 19 6 12
71;231;489,8906;2 20 18 8 16 9 7 10 4 17 3 15 1 5 13 11 14 19 6 12
72;235;484,9917;2 20 18 8 16 11 7 10 4 17 3 15 1 5 13 9 14 19 6 12
73;237;480,1418;2 20 8 18 16 11 7 10 4 17 3 15 1 5 13 9 14 19 6 12
74;239;475,3404;2 20 8 18 16 11 7 10 4 17 3 15 1 5 14 9 13 19 6 12
75;235;470,587;7 20 8 18 16 11 2 10 4 17 3 15 1 5 14 9 13 19 6 12
76;231;465,8811;7 20 8 18 16 9 2 10 4 17 3 15 1 5 14 11 13 19 6 12
77;227;461,2223;7 20 3 18 16 9 2 10 4 17 8 15 1 5 14 11 13 19 6 12
78;213;456,6101;7 20 3 18 16 15 2 10 4 17 8 9 1 5 14 11 13 19 6 12
79;217;452,044;7 20 3 18 16 15 2 10 4 17 8 9 14 5 1 11 13 19 6 12
80;223;447,5235;7 20 3 18 16 15 2 10 9 17 8 4 14 5 1 11 13 19 6 12
81;203;443,0483;7 20 6 18 16 15 2 10 9 17 8 4 14 5 1 11 13 19 3 12
82;187;438,6178;7 16 6 18 20 15 2 10 9 17 8 4 14 5 1 11 13 19 3 12
83;187;434,2317;7 16 6 4 20 15 2 10 9 17 8 18 14 5 1 11 13 19 3 12
84;191;429,8893;7 16 6 4 20 15 2 10 9 17 8 18 3 5 1 11 13 19 14 12
85;189;425,5905;7 16 6 4 20 15 2 10 9 13 8 18 3 5 1 11 17 19 14 12
86;189;421,3346;7 16 6 4 20 14 2 10 9 13 8 18 3 5 1 11 17 19 15 12
87;213;417,1212;7 3 6 4 20 14 2 10 9 13 8 18 16 5 1 11 17 19 15 12
88;219;412,95;7 3 8 4 20 14 2 10 9 13 6 18 16 5 1 11 17 19 15 12
89;215;408,8205;7 8 3 4 20 14 2 10 9 13 6 18 16 5 1 11 17 19 15 12
90;205;404,7323;7 6 3 4 20 14 2 10 9 13 8 18 16 5 1 11 17 19 15 12
91;207;400,685;7 6 3 4 20 14 2 10 9 13 8 18 16 5 1 12 17 19 15 11
92;207;396,6782;7 6 3 4 20 14 2 10 9 13 8 18 16 5 1 12 17 11 15 19
93;207;392,7114;7 6 3 4 20 14 2 10 9 13 8 18 5 16 1 12 17 11 15 19
94;189;388,7843;7 6 3 4 20 14 2 10 15 13 8 18 5 16 1 12 17 11 9 19
95;209;384,8964;7 6 3 4 19 14 2 10 15 13 8 18 5 16 1 12 17 11 9 20
96;197;381,0475;7 6 17 4 19 14 2 10 15 13 8 18 5 16 1 12 3 11 9 20
97;191;377,237;7 6 17 10 19 14 2 4 15 13 8 18 5 16 1 12 3 11 9 20
98;181;373,4646;7 6 17 10 19 14 2 4 15 13 8 18 5 16 1 12 3 9 11 20
99;181;369,7299;7 6 13 10 19 14 2 4 15 17 8 18 5 16 1 12 3 9 11 20
100;167;366,0327;7 6 13 10 20 14 2 4 15 17 8 18 5 16 1 12 3 9 11 19
101;159;362,3723;7 6 13 10 20 14 2 4 8 17 15 18 5 16 1 12 3 9 11 19
102;157;358,7486;13 6 7 10 20 14 2 4 8 17 15 18 5 16 1 12 3 9 11 19
103;159;355,1611;13 6 7 10 20 14 2 8 4 17 15 18 5 16 1 12 3 9 11 19
104;165;351,6095;19 6 7 10 20 14 2 8 4 17 15 18 5 16 1 12 3 9 11 13
105;163;348,0934;19 6 7 17 20 14 2 8 4 10 15 18 5 16 1 12 3 9 11 13
106;157;344,6125;19 6 7 17 20 14 2 8 4 16 15 18 5 10 1 12 3 9 11 13
107;177;341,1664;19 6 7 17 20 14 2 8 9 16 15 18 5 10 1 12 3 4 11 13
108;173;337,7547;19 6 7 17 20 5 2 8 9 16 15 18 14 10 1 12 3 4 11 13
109;179;334,3772;19 6 7 17 20 5 2 8 9 16 15 18 1 10 14 12 3 4 11 13
110;189;331,0334;19 6 7 17 20 5 2 14 9 16 15 18 1 10 8 12 3 4 11 13
111;201;327,7231;19 6 2 17 20 5 7 14 9 16 15 18 1 10 8 12 3 4 11 13
112;207;324,4459;19 6 2 17 20 5 7 14 9 16 15 18 1 10 12 8 3 4 11 13
113;211;321,2014;19 6 2 17 14 5 7 20 9 16 15 18 1 10 12 8 3 4 11 13
114;219;317,9894;19 6 2 17 14 5 7 20 9 16 15 12 1 10 18 8 3 4 11 13
115;203;314,8095;4 6 2 17 14 5 7 20 9 16 15 12 1 10 18 8 3 19 11 13
116;189;311,6614;4 6 2 17 14 8 7 20 9 16 15 12 1 10 18 5 3 19 11 13
117;185;308,5448;4 6 2 17 14 1 7 20 9 16 15 12 8 10 18 5 3 19 11 13
