Iteration,Cost,Temperature,Sequence
0,189,300,18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
1,199,299.99,18 10 17 19 14 3 4 13 2 7 12 8 11 5 6 1 15 9 20 16
2,205,299.98,13 10 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 9 20 16
3,199,299.97,13 9 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 10 20 16
4,197,299.96,13 5 17 19 14 3 4 18 2 7 12 8 11 9 6 1 15 10 20 16
5,203,299.95,13 5 17 19 14 3 4 18 2 7 15 8 11 9 6 1 12 10 20 16
6,201,299.9399,15 5 17 19 14 3 4 18 2 7 13 8 11 9 6 1 12 10 20 16
7,199,299.9299,15 5 17 19 3 14 4 18 2 7 13 8 11 9 6 1 12 10 20 16
8,201,299.9199,15 5 17 19 3 20 4 18 2 7 13 8 11 9 6 1 12 10 14 16
9,185,299.9099,4 5 17 19 3 20 15 18 2 7 13 8 11 9 6 1 12 10 14 16
10,189,299.8999,4 5 17 19 8 20 15 18 2 7 13 3 11 9 6 1 12 10 14 16
11,187,299.8899,4 5 17 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
12,203,299.8799,4 17 5 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
13,205,299.8699,4 17 5 20 2 19 15 18 8 7 13 3 11 9 6 1 12 10 14 16
14,193,299.8599,4 17 11 20 2 19 15 18 8 7 13 3 5 9 6 1 12 10 14 16
15,187,299.8499,4 7 11 20 2 19 15 18 8 17 13 3 5 9 6 1 12 10 14 16
16,187,299.8398,4 7 11 20 2 19 15 18 8 17 13 3 5 9 1 6 12 10 14 16
17,191,299.8298,4 7 11 20 2 19 15 14 8 17 13 3 5 9 1 6 12 10 18 16
18,195,299.8198,4 7 11 20 2 19 15 16 8 17 13 3 5 9 1 6 12 10 18 14
19,195,299.8098,4 7 15 20 2 19 11 16 8 17 13 3 5 9 1 6 12 10 18 14
20,199,299.7998,4 7 15 20 2 19 11 16 8 17 13 12 5 9 1 6 3 10 18 14
21,197,299.7898,4 7 15 20 2 19 11 16 8 17 13 12 5 9 10 6 3 1 18 14
22,207,299.7798,4 7 10 20 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
23,211,299.7698,4 7 20 10 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
24,213,299.7598,8 7 20 10 2 19 11 16 4 17 13 12 5 9 15 6 3 1 18 14
25,201,299.7498,8 7 16 10 2 19 11 20 4 17 13 12 5 9 15 6 3 1 18 14
26,197,299.7397,19 7 16 10 2 8 11 20 4 17 13 12 5 9 15 6 3 1 18 14
27,207,299.7297,19 7 16 10 2 8 11 20 4 12 13 17 5 9 15 6 3 1 18 14
28,197,299.7197,19 7 16 10 2 8 11 20 4 12 13 17 15 9 5 6 3 1 18 14
29,187,299.7097,19 7 16 10 2 8 11 1 4 12 13 17 15 9 5 6 3 20 18 14
30,187,299.6997,19 7 16 10 2 11 8 1 4 12 13 17 15 9 5 6 3 20 18 14
31,197,299.6897,19 7 16 10 2 11 8 1 4 12 13 17 15 9 5 18 3 20 6 14
32,195,299.6797,19 7 16 10 2 11 8 1 4 12 13 17 14 9 5 18 3 20 6 15
33,193,299.6697,4 7 16 10 2 11 8 1 19 12 13 17 14 9 5 18 3 20 6 15
34,189,299.6597,4 7 16 10 2 20 8 1 19 12 13 17 14 9 5 18 3 11 6 15
