Iteration,Cost,Temperature,Sequence
0,189,10,18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
1,189,9.99,18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
2,193,9.98,13 10 17 19 14 3 5 18 2 7 12 8 11 4 6 1 15 9 20 16
3,187,9.969999,13 9 17 19 14 3 5 18 2 7 12 8 11 4 6 1 15 10 20 16
4,185,9.959999,13 4 17 19 14 3 5 18 2 7 12 8 11 9 6 1 15 10 20 16
5,185,9.949999,13 4 17 19 14 3 5 18 2 7 12 8 11 9 6 1 15 10 20 16
6,189,9.939999,12 4 17 19 14 3 5 18 2 7 13 8 11 9 6 1 15 10 20 16
7,189,9.929998,12 4 17 19 14 3 5 18 2 7 13 8 11 9 6 1 15 10 20 16
8,185,9.919998,5 4 17 19 14 3 12 18 2 7 13 8 11 9 6 1 15 10 20 16
9,183,9.909998,5 4 17 19 8 3 12 18 2 7 13 14 11 9 6 1 15 10 20 16
10,175,9.899998,5 4 17 19 8 18 12 3 2 7 13 14 11 9 6 1 15 10 20 16
11,173,9.889997,5 19 17 4 8 18 12 3 2 7 13 14 11 9 6 1 15 10 20 16
12,173,9.879997,5 19 17 4 8 18 12 3 2 7 13 14 11 9 6 1 15 10 20 16
13,177,9.869997,5 19 17 4 2 18 12 3 8 7 13 14 11 9 6 1 15 10 20 16
14,175,9.859997,5 11 17 4 2 18 12 3 8 7 13 14 19 9 6 1 15 10 20 16
15,175,9.849997,5 11 17 4 2 18 12 3 8 7 13 14 19 9 6 1 15 10 20 16
16,175,9.839996,5 11 17 4 2 18 12 3 8 7 13 14 19 9 6 1 15 10 20 16
17,175,9.829996,5 11 17 4 2 18 12 3 8 7 13 14 19 9 6 1 15 10 20 16
18,179,9.819996,5 11 12 4 2 18 17 3 8 7 13 14 19 9 6 1 15 10 20 16
19,167,9.809996,5 11 12 4 2 18 17 3 8 7 13 14 19 9 6 1 10 15 20 16
20,167,9.799995,5 11 12 4 2 18 17 3 8 7 13 14 19 9 6 1 10 15 20 16
21,167,9.789995,5 11 12 4 2 18 17 3 8 7 13 14 19 9 6 1 10 15 20 16
22,161,9.779995,8 11 12 4 2 18 17 3 5 7 13 14 19 9 6 1 10 15 20 16
23,161,9.769995,8 11 12 4 2 18 17 5 3 7 13 14 19 9 6 1 10 15 20 16
24,157,9.759995,12 11 8 4 2 18 17 5 3 7 13 14 19 9 6 1 10 15 20 16
25,157,9.749994,18 11 8 4 2 12 17 5 3 7 13 14 19 9 6 1 10 15 20 16
26,167,9.739994,18 11 8 4 2 12 17 5 3 14 13 7 19 9 6 1 10 15 20 16
27,169,9.729994,18 11 8 4 2 12 17 5 3 14 13 7 6 9 19 1 10 15 20 16
28,171,9.719994,18 11 8 4 2 15 17 5 3 14 13 7 6 9 19 1 10 12 20 16
29,169,9.709993,18 11 8 4 2 15 17 5 3 14 13 7 6 9 19 20 10 12 1 16
30,176,9.699993,18 11 8 4 2 15 17 5 3 14 13 7 16 9 19 20 10 12 1 6
31,176,9.689993,18 11 8 4 2 15 17 5 3 14 13 7 16 9 19 20 10 12 1 6
32,178,9.679993,18 11 8 4 2 12 17 5 3 14 13 7 16 9 19 20 10 15 1 6
33,158,9.669992,18 11 8 4 2 12 3 5 17 14 13 7 16 9 19 20 10 15 1 6
34,158,9.659992,18 11 8 4 2 12 3 5 17 14 13 7 16 9 19 20 10 15 1 6
35,158,9.649992,18 11 8 4 2 12 3 5 17 14 13 7 16 9 19 20 10 15 1 6
36,158,9.639992,18 11 8 4 2 12 3 5 17 14 13 7 16 9 19 20 10 15 1 6
37,152,9.629992,10 11 8 4 2 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
38,150,9.619991,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
39,150,9.609991,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
40,150,9.599991,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
41,150,9.589991,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
42,150,9.57999,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
43,150,9.56999,10 2 8 4 11 12 3 5 17 14 13 7 16 9 19 20 18 15 1 6
44,164,9.55999,5 2 8 4 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
45,164,9.54999,5 4 8 2 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
46,164,9.539989,5 4 8 2 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
47,164,9.529989,5 4 8 2 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
48,164,9.519989,5 4 8 2 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
49,164,9.509989,5 4 8 2 11 12 3 10 17 14 13 7 16 9 19 20 18 15 1 6
50,174,9.499989,19 4 8 2 11 12 3 10 17 14 13 7 16 9 5 20 18 15 1 6
51,174,9.489988,19 4 8 2 11 12 3 10 17 14 13 7 16 9 5 20 18 15 1 6
52,166,9.479988,19 4 8 2 11 12 3 10 17 14 13 16 7 9 5 20 18 15 1 6
53,174,9.469988,19 4 8 2 11 12 16 10 17 14 13 3 7 9 5 20 18 15 1 6
54,158,9.459988,19 9 8 2 11 12 16 10 17 14 13 3 7 4 5 20 18 15 1 6
55,158,9.449987,19 9 8 2 11 12 16 10 17 14 13 3 7 4 5 20 18 15 1 6
56,158,9.439987,19 9 8 2 11 12 16 10 17 14 13 3 7 4 5 20 18 15 1 6
57,168,9.429987,19 9 8 2 11 12 16 10 17 14 7 3 13 4 5 20 18 15 1 6
58,168,9.419987,19 9 8 2 11 12 16 10 17 14 7 3 13 4 5 20 18 15 1 6
59,168,9.409986,19 9 8 2 11 12 16 10 17 14 7 3 4 13 5 20 18 15 1 6
60,166,9.399986,19 9 8 5 11 12 16 10 17 14 7 3 4 13 2 20 18 15 1 6
61,179,9.389986,19 9 8 5 11 6 16 10 17 14 7 3 4 13 2 20 18 15 1 12
62,179,9.379986,19 9 8 5 11 6 16 10 17 14 7 3 4 13 2 20 18 15 1 12
63,201,9.369986,19 18 8 5 11 6 16 10 17 14 7 3 4 13 2 20 9 15 1 12
64,201,9.359985,19 18 8 5 11 10 16 6 17 14 7 3 4 13 2 20 9 15 1 12
65,199,9.349985,19 18 8 3 11 10 16 6 17 14 7 5 4 13 2 20 9 15 1 12
66,199,9.339985,19 18 8 3 11 10 16 6 17 14 7 5 4 13 2 20 9 15 1 12
67,199,9.329985,19 18 8 3 11 10 16 6 17 14 7 5 4 13 2 20 9 15 1 12
68,199,9.319984,19 18 8 3 11 10 16 6 17 14 7 5 4 13 2 20 9 15 1 12
69,191,9.309984,19 18 8 3 11 10 16 6 17 9 7 5 4 13 2 20 14 15 1 12
70,191,9.299984,19 18 8 3 11 10 16 6 17 9 7 5 4 13 2 20 14 15 1 12
71,191,9.289984,19 18 8 3 11 10 16 6 17 9 7 5 4 13 2 20 14 15 1 12
72,197,9.279984,19 18 8 3 11 10 16 6 17 9 7 5 4 15 2 20 14 13 1 12
73,189,9.269983,19 2 8 3 11 10 16 6 17 9 7 5 4 15 18 20 14 13 1 12
74,191,9.259983,19 2 8 3 11 10 16 6 17 9 7 5 4 15 18 13 14 20 1 12
75,181,9.249983,19 2 5 3 11 10 16 6 17 9 7 8 4 15 18 13 14 20 1 12
76,191,9.239983,19 2 5 3 11 13 16 6 17 9 7 8 4 15 18 10 14 20 1 12
77,191,9.229982,19 2 5 3 11 13 16 1 17 9 7 8 4 15 18 10 14 20 6 12
