Iteration,Cost,Temperature,Sequence
0,207,100,3 19 15 11 9 20 1 13 2 8 4 12 5 16 7 17 14 10 6 18
1,203,99.9,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
2,211,99.8,3 19 15 11 9 13 1 12 2 8 4 20 5 16 7 17 14 10 6 18
3,219,99.7,4 19 15 11 9 13 1 12 2 8 3 20 5 16 7 17 14 10 6 18
4,211,99.60001,5 19 15 11 9 13 1 12 2 8 3 20 4 16 7 17 14 10 6 18
5,203,99.50001,5 19 15 11 9 12 1 13 2 8 3 20 4 16 7 17 14 10 6 18
6,189,99.40001,5 19 15 11 9 12 3 13 2 8 1 20 4 16 7 17 14 10 6 18
7,211,99.30001,5 19 15 11 9 12 10 13 2 8 1 20 4 16 7 17 14 3 6 18
8,219,99.20001,5 19 15 11 9 10 12 13 2 8 1 20 4 16 7 17 14 3 6 18
9,219,99.10001,5 19 15 20 9 10 12 13 2 8 1 11 4 16 7 17 14 3 6 18
10,211,99.00002,5 19 15 20 9 8 12 13 2 10 1 11 4 16 7 17 14 3 6 18
11,201,98.90002,5 19 15 20 8 9 12 13 2 10 1 11 4 16 7 17 14 3 6 18
12,189,98.80002,5 19 15 20 8 9 12 13 2 1 10 11 4 16 7 17 14 3 6 18
13,211,98.70002,5 19 2 20 8 9 12 13 15 1 10 11 4 16 7 17 14 3 6 18
14,217,98.60002,5 19 2 10 8 9 12 13 15 1 20 11 4 16 7 17 14 3 6 18
15,231,98.50002,5 19 2 12 8 9 10 13 15 1 20 11 4 16 7 17 14 3 6 18
16,215,98.40002,5 19 2 12 8 9 10 6 15 1 20 11 4 16 7 17 14 3 13 18
17,222,98.30003,5 19 2 12 18 9 10 6 15 1 20 11 4 16 7 17 14 3 13 8
18,224,98.20003,5 19 2 12 18 9 10 6 15 1 17 11 4 16 7 20 14 3 13 8
19,208,98.10003,5 19 2 12 18 9 10 16 15 1 17 11 4 6 7 20 14 3 13 8
20,194,98.00003,5 19 2 12 18 17 10 16 15 1 9 11 4 6 7 20 14 3 13 8
21,194,97.90003,5 19 2 12 18 17 10 16 15 1 9 11 4 6 7 20 14 3 13 8
22,186,97.80003,5 4 2 12 18 17 10 16 15 1 9 11 19 6 7 20 14 3 13 8
23,178,97.70004,2 4 5 12 18 17 10 16 15 1 9 11 19 6 7 20 14 3 13 8
24,188,97.60004,2 4 5 12 18 17 10 19 15 1 9 11 16 6 7 20 14 3 13 8
25,192,97.50004,2 4 5 12 18 17 10 19 15 1 9 11 16 6 7 20 13 3 14 8
26,188,97.40004,4 2 5 12 18 17 10 19 15 1 9 11 16 6 7 20 13 3 14 8
27,198,97.30004,4 2 5 12 18 17 10 19 15 1 9 11 16 6 3 20 13 7 14 8
28,200,97.20004,4 2 5 12 18 16 10 19 15 1 9 11 17 6 3 20 13 7 14 8
29,202,97.10004,4 2 5 12 18 16 10 19 15 11 9 1 17 6 3 20 13 7 14 8
30,186,97.00005,4 2 5 12 18 16 10 19 15 11 9 1 17 14 3 20 13 7 6 8
31,190,96.90005,4 2 5 12 18 1 10 19 15 11 9 16 17 14 3 20 13 7 6 8
32,190,96.80005,4 2 5 12 18 1 10 19 15 11 9 20 17 14 3 16 13 7 6 8
33,172,96.70005,4 2 5 12 9 1 10 19 15 11 18 20 17 14 3 16 13 7 6 8
34,178,96.60005,4 2 5 12 9 11 10 19 15 1 18 20 17 14 3 16 13 7 6 8
35,178,96.50005,4 2 5 12 9 11 10 19 15 1 18 20 17 14 3 16 13 7 6 8
36,198,96.40005,4 9 5 12 2 11 10 19 15 1 18 20 17 14 3 16 13 7 6 8
37,178,96.30006,4 2 5 12 9 11 10 19 15 1 18 20 17 14 3 16 13 7 6 8
38,186,96.20006,4 2 5 12 9 11 10 19 15 1 18 20 17 14 3 16 7 13 6 8
39,172,96.10006,4 2 5 12 9 11 10 19 15 3 18 20 17 14 1 16 7 13 6 8
40,184,96.00006,4 2 5 18 9 11 10 19 15 3 12 20 17 14 1 16 7 13 6 8
41,202,95.90006,4 2 5 18 9 16 10 19 15 3 12 20 17 14 1 11 7 13 6 8
42,186,95.80006,4 2 5 18 9 16 10 1 15 3 12 20 17 14 19 11 7 13 6 8
43,184,95.70007,4 2 5 18 9 16 13 1 15 3 12 20 17 14 19 11 7 10 6 8
44,194,95.60007,4 2 5 18 9 16 13 1 15 3 12 20 17 14 7 11 19 10 6 8
45,220,95.50007,4 20 5 18 9 16 13 1 15 3 12 2 17 14 7 11 19 10 6 8
46,222,95.40007,4 20 7 18 9 16 13 1 15 3 12 2 17 14 5 11 19 10 6 8
47,204,95.30007,4 20 7 18 9 19 13 1 15 3 12 2 17 14 5 11 16 10 6 8
48,204,95.20007,4 20 7 18 9 19 13 1 15 3 12 2 14 17 5 11 16 10 6 8
49,198,95.10007,4 20 7 18 9 19 16 1 15 3 12 2 14 17 5 11 13 10 6 8
50,190,95.00008,4 9 7 18 20 19 16 1 15 3 12 2 14 17 5 11 13 10 6 8
51,184,94.90008,4 8 7 18 20 19 16 1 15 3 12 2 14 17 5 11 13 10 6 9
52,176,94.80008,4 8 7 18 20 19 3 1 15 16 12 2 14 17 5 11 13 10 6 9
53,178,94.70008,4 8 6 18 20 19 3 1 15 16 12 2 14 17 5 11 13 10 7 9
54,190,94.60008,4 8 6 18 20 19 3 1 15 16 12 2 14 17 5 10 13 11 7 9
55,196,94.50008,4 8 6 18 11 19 3 1 15 16 12 2 14 17 5 10 13 20 7 9
56,197,94.40009,4 8 6 18 11 19 3 1 15 16 12 2 14 9 5 10 13 20 7 17
57,191,94.30009,4 8 6 18 11 19 3 1 16 15 12 2 14 9 5 10 13 20 7 17
58,191,94.20009,4 8 6 18 11 19 3 1 16 15 12 2 14 9 5 10 13 20 7 17
59,199,94.10009,4 8 6 18 11 19 3 1 16 15 12 2 14 7 5 10 13 20 9 17
60,199,94.00009,4 8 6 18 11 19 3 1 16 10 12 2 14 7 5 15 13 20 9 17
61,193,93.90009,4 8 6 11 18 19 3 1 16 10 12 2 14 7 5 15 13 20 9 17
62,185,93.80009,7 8 6 11 18 19 3 1 16 10 12 2 14 4 5 15 13 20 9 17
63,191,93.7001,7 8 6 1 18 19 3 11 16 10 12 2 14 4 5 15 13 20 9 17
64,181,93.6001,7 1 6 8 18 19 3 11 16 10 12 2 14 4 5 15 13 20 9 17
65,177,93.5001,7 1 6 8 18 19 3 11 16 10 12 2 13 4 5 15 14 20 9 17
66,177,93.4001,7 1 6 8 18 19 3 11 16 10 5 2 13 4 12 15 14 20 9 17
67,177,93.3001,7 1 6 8 18 19 3 11 16 10 5 2 13 4 12 15 14 20 9 17
68,177,93.2001,7 1 6 8 18 19 3 11 16 10 5 4 13 2 12 15 14 20 9 17
69,189,93.10011,12 1 6 8 18 19 3 11 16 10 5 4 13 2 7 15 14 20 9 17
70,189,93.00011,12 1 6 8 18 19 3 11 16 10 5 4 13 2 7 15 14 20 9 17
71,185,92.90011,12 1 6 20 18 19 3 11 16 10 5 4 13 2 7 15 14 8 9 17
72,183,92.80011,12 1 6 20 18 19 3 11 5 10 16 4 13 2 7 15 14 8 9 17
73,173,92.70011,12 1 6 20 18 19 3 11 5 10 16 4 8 2 7 15 14 13 9 17
74,183,92.60011,12 1 6 20 18 19 3 11 15 10 16 4 8 2 7 5 14 13 9 17
75,173,92.50011,3 1 6 20 18 19 12 11 15 10 16 4 8 2 7 5 14 13 9 17
76,173,92.40012,3 1 6 20 18 19 12 11 15 10 16 4 8 2 7 9 14 13 5 17
77,173,92.30012,3 1 6 20 18 19 12 11 15 10 16 4 8 2 7 9 14 13 5 17
78,189,92.20012,3 10 6 20 18 19 12 11 15 1 16 4 8 2 7 9 14 13 5 17
79,195,92.10012,3 10 6 20 15 19 12 11 18 1 16 4 8 2 7 9 14 13 5 17
80,193,92.00012,2 10 6 20 15 19 12 11 18 1 16 4 8 3 7 9 14 13 5 17
81,197,91.90012,2 10 6 20 15 19 12 11 8 1 16 4 18 3 7 9 14 13 5 17
82,193,91.80013,2 10 6 20 18 19 12 11 8 1 16 4 15 3 7 9 14 13 5 17
83,199,91.70013,11 10 6 20 18 19 12 2 8 1 16 4 15 3 7 9 14 13 5 17
84,209,91.60013,11 10 6 20 18 19 12 1 8 2 16 4 15 3 7 9 14 13 5 17
85,219,91.50013,11 13 6 20 18 19 12 1 8 2 16 4 15 3 7 9 14 10 5 17
86,213,91.40013,11 13 6 20 18 19 12 1 4 2 16 8 15 3 7 9 14 10 5 17
87,215,91.30013,11 13 4 20 18 19 12 1 6 2 16 8 15 3 7 9 14 10 5 17
88,215,91.20013,11 13 4 20 18 19 12 1 6 2 16 5 15 3 7 9 14 10 8 17
89,223,91.10014,11 13 19 20 18 4 12 1 6 2 16 5 15 3 7 9 14 10 8 17
90,217,91.00014,11 13 19 20 18 4 12 1 6 2 10 5 15 3 7 9 14 16 8 17
91,193,90.90014,11 13 19 20 18 9 12 1 6 2 10 5 15 3 7 4 14 16 8 17
92,189,90.80014,11 13 19 20 18 9 12 1 6 17 10 5 15 3 7 4 14 16 8 2
93,181,90.70014,11 13 19 20 18 9 12 1 6 17 10 14 15 3 7 4 5 16 8 2
94,173,90.60014,17 13 19 20 18 9 12 1 6 11 10 14 15 3 7 4 5 16 8 2
95,181,90.50014,17 13 19 20 18 7 12 1 6 11 10 14 15 3 9 4 5 16 8 2
96,203,90.40015,17 13 19 9 18 7 12 1 6 11 10 14 15 3 20 4 5 16 8 2
97,221,90.30015,17 13 19 14 18 7 12 1 6 11 10 9 15 3 20 4 5 16 8 2
98,203,90.20015,17 13 19 14 16 7 12 1 6 11 10 9 15 3 20 4 5 18 8 2
99,221,90.10015,1 13 19 14 16 7 12 17 6 11 10 9 15 3 20 4 5 18 8 2
100,203,90.00015,1 13 19 14 16 11 12 17 6 7 10 9 15 3 20 4 5 18 8 2
101,209,89.90015,4 13 19 14 16 11 12 17 6 7 10 9 15 3 20 1 5 18 8 2
102,207,89.80016,4 13 19 16 14 11 12 17 6 7 10 9 15 3 20 1 5 18 8 2
103,211,89.70016,4 13 19 16 14 11 12 17 6 7 10 9 15 3 20 1 5 8 18 2
104,209,89.60016,4 13 19 16 17 11 12 14 6 7 10 9 15 3 20 1 5 8 18 2
105,219,89.50016,4 6 19 16 17 11 12 14 13 7 10 9 15 3 20 1 5 8 18 2
106,216,89.40016,4 6 19 16 17 11 12 14 13 7 10 9 15 3 20 2 5 8 18 1
107,198,89.30016,4 6 14 16 17 11 12 19 13 7 10 9 15 3 20 2 5 8 18 1
108,222,89.20016,4 19 14 16 17 11 12 6 13 7 10 9 15 3 20 2 5 8 18 1
109,214,89.10017,4 19 14 16 17 11 12 6 13 9 10 7 15 3 20 2 5 8 18 1
110,216,89.00017,11 19 14 16 17 4 12 6 13 9 10 7 15 3 20 2 5 8 18 1
111,186,88.90017,11 19 14 16 17 4 12 18 13 9 10 7 15 3 20 2 5 8 6 1
112,198,88.80017,11 19 14 16 17 4 12 18 13 9 10 7 15 3 20 2 5 6 8 1
113,198,88.70017,11 19 14 20 17 4 12 18 13 9 10 7 15 3 16 2 5 6 8 1
114,184,88.60017,11 19 14 20 17 4 12 18 13 6 10 7 15 3 16 2 5 9 8 1
115,188,88.50018,9 19 14 20 17 4 12 18 13 6 10 7 15 3 16 2 5 11 8 1
