Iteration,Cost,Temperature,Sequence
0,179,300,16 12 18 1 13 14 19 7 15 6 4 20 17 8 11 5 3 9 10 2
1,185,299.99,16 12 18 1 13 14 19 7 17 6 4 20 15 8 11 5 3 9 10 2
2,195,299.98,14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 5 3 9 10 2
3,197,299.97,14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 10 3 9 5 2
4,205,299.96,14 12 18 1 13 16 19 7 17 3 4 20 15 8 11 10 6 9 5 2
5,211,299.95,14 12 18 1 13 16 19 7 17 3 4 20 15 8 9 10 6 11 5 2
6,215,299.9399,14 12 18 1 13 16 19 7 17 3 10 20 15 8 9 4 6 11 5 2
7,221,299.9299,14 12 18 1 5 16 19 7 17 3 10 20 15 8 9 4 6 11 13 2
8,209,299.9199,14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
9,221,299.9099,14 12 18 1 5 16 4 7 17 3 10 20 19 8 9 15 6 11 13 2
10,235,299.8999,14 7 18 1 5 16 4 12 17 3 10 20 19 8 9 15 6 11 13 2
11,237,299.8899,14 7 18 1 5 16 4 12 17 3 10 20 13 8 9 15 6 11 19 2
12,225,299.8799,14 7 18 1 5 11 4 12 17 3 10 20 13 8 9 15 6 16 19 2
13,221,299.8699,14 7 20 1 5 11 4 12 17 3 10 18 13 8 9 15 6 16 19 2
14,217,299.8599,14 7 20 1 5 11 4 12 17 18 10 3 13 8 9 15 6 16 19 2
15,205,299.8499,14 7 20 3 5 11 4 12 17 18 10 1 13 8 9 15 6 16 19 2
16,205,299.8398,14 7 20 3 5 11 2 12 17 18 10 1 13 8 9 15 6 16 19 4
17,197,299.8298,14 7 18 3 5 11 2 12 17 20 10 1 13 8 9 15 6 16 19 4
18,177,299.8198,14 7 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 19 4
19,155,299.8098,14 19 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 7 4
20,167,299.7998,14 6 9 3 5 11 2 12 17 20 10 1 13 8 18 15 19 16 7 4
21,157,299.7898,14 6 9 3 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
22,171,299.7798,14 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
23,167,299.7698,16 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 14 7 4
24,173,299.7598,16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 19 14 20 4
25,173,299.7498,16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 20 14 19 4
26,195,299.7397,16 20 9 6 5 2 11 12 17 7 10 1 13 8 18 15 3 14 19 4
27,211,299.7297,1 20 9 6 5 2 11 12 17 7 10 16 13 8 18 15 3 14 19 4
28,195,299.7197,1 20 9 6 5 3 11 12 17 7 10 16 13 8 18 15 2 14 19 4
29,187,299.7097,1 20 9 6 5 3 11 12 17 7 10 2 13 8 18 15 16 14 19 4
30,199,299.6997,1 20 9 6 5 3 11 12 17 8 10 2 13 7 18 15 16 14 19 4
31,193,299.6897,1 20 9 6 5 3 11 12 17 19 10 2 13 7 18 15 16 14 8 4
32,197,299.6797,1 20 3 6 5 9 11 12 17 19 10 2 13 7 18 15 16 14 8 4
33,197,299.6697,1 20 3 6 5 9 11 12 17 19 10 2 13 7 18 15 16 14 8 4
34,195,299.6597,1 20 3 6 5 9 11 12 17 19 10 2 13 7 4 15 16 14 8 18
35,217,299.6497,11 20 3 6 5 9 1 12 17 19 10 2 13 7 4 15 16 14 8 18
36,205,299.6396,11 20 6 3 5 9 1 12 17 19 10 2 13 7 4 15 16 14 8 18
37,201,299.6296,11 20 6 3 5 9 1 12 17 14 10 2 13 7 4 15 16 19 8 18
38,201,299.6196,11 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 16 19 8 18
39,185,299.6096,18 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 16 19 8 11
40,191,299.5996,18 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 19 16 8 11
41,181,299.5896,18 20 6 7 5 9 12 1 17 14 10 2 13 3 4 15 19 16 8 11
42,183,299.5796,18 20 15 7 5 9 12 1 17 14 10 2 13 3 4 6 19 16 8 11
43,203,299.5696,18 20 15 7 5 9 17 1 12 14 10 2 13 3 4 6 19 16 8 11
44,187,299.5596,18 20 15 7 5 9 8 1 12 14 10 2 13 3 4 6 19 16 17 11
45,181,299.5496,18 20 15 7 5 9 8 1 12 14 10 11 13 3 4 6 19 16 17 2
46,177,299.5396,18 20 15 7 12 9 8 1 5 14 10 11 13 3 4 6 19 16 17 2
47,171,299.5295,18 20 19 7 12 9 8 1 5 14 10 11 13 3 4 6 15 16 17 2
48,189,299.5195,18 20 19 7 12 9 8 1 5 14 10 11 13 15 4 6 3 16 17 2
49,205,299.5095,3 20 19 7 12 9 8 1 5 14 10 11 13 15 4 6 18 16 17 2
50,199,299.4995,3 11 19 7 12 9 8 1 5 14 10 20 13 15 4 6 18 16 17 2
51,199,299.4895,3 11 9 7 12 19 8 1 5 14 10 20 13 15 4 6 18 16 17 2
52,195,299.4795,3 11 9 7 12 19 18 1 5 14 10 20 13 15 4 6 8 16 17 2
53,199,299.4695,3 11 9 7 12 19 4 1 5 14 10 20 13 15 18 6 8 16 17 2
54,203,299.4595,3 6 9 7 12 19 4 1 5 14 10 20 13 15 18 11 8 16 17 2
55,208,299.4495,3 6 9 7 12 19 4 1 5 14 10 20 13 15 18 11 2 16 17 8
56,180,299.4395,3 5 9 7 12 19 4 1 6 14 10 20 13 15 18 11 2 16 17 8
57,186,299.4294,3 5 9 7 12 19 4 1 10 14 6 20 13 15 18 11 2 16 17 8
58,189,299.4194,3 5 9 7 8 19 4 1 10 14 6 20 13 15 18 11 2 16 17 12
59,185,299.4094,3 5 9 7 8 19 4 1 10 14 6 20 18 15 13 11 2 16 17 12
60,201,299.3994,3 5 9 7 8 19 4 20 10 14 6 1 18 15 13 11 2 16 17 12
61,199,299.3894,3 5 9 7 8 19 4 20 13 14 6 1 18 15 10 11 2 16 17 12
62,193,299.3794,5 3 9 7 8 19 4 20 13 14 6 1 18 15 10 11 2 16 17 12
63,189,299.3694,5 3 9 7 8 19 4 20 13 12 6 1 18 15 10 11 2 16 17 14
64,191,299.3594,5 3 9 7 8 19 6 20 13 12 4 1 18 15 10 11 2 16 17 14
65,193,299.3494,5 3 9 7 8 19 6 20 2 12 4 1 18 15 10 11 13 16 17 14
66,171,299.3394,5 3 9 7 8 19 6 20 18 12 4 1 2 15 10 11 13 16 17 14
67,171,299.3293,5 3 9 7 19 8 6 20 18 12 4 1 2 15 10 11 13 16 17 14
68,171,299.3193,5 3 9 7 19 8 6 20 18 12 4 1 2 15 10 11 13 16 17 14
69,181,299.3093,5 3 9 7 19 8 6 20 12 18 4 1 2 15 10 11 13 16 17 14
70,181,299.2993,5 3 9 6 19 8 7 20 12 18 4 1 2 15 10 11 13 16 17 14
71,187,299.2893,5 3 9 6 19 8 7 20 12 18 4 1 2 15 10 14 13 16 17 11
72,173,299.2793,6 3 9 5 19 8 7 20 12 18 4 1 2 15 10 14 13 16 17 11
73,169,299.2693,6 3 5 9 19 8 7 20 12 18 4 1 2 15 10 14 13 16 17 11
74,171,299.2593,13 3 5 9 19 8 7 20 12 18 4 1 2 15 10 14 6 16 17 11
75,169,299.2493,13 3 5 9 19 8 2 20 12 18 4 1 7 15 10 14 6 16 17 11
76,173,299.2393,14 3 5 9 19 8 2 20 12 18 4 1 7 15 10 13 6 16 17 11
77,187,299.2292,14 3 4 9 19 8 2 20 12 18 5 1 7 15 10 13 6 16 17 11
78,187,299.2192,14 3 4 9 19 8 2 20 12 18 5 1 7 15 10 13 6 16 17 11
79,171,299.2092,14 3 4 9 12 8 2 20 19 18 5 1 7 15 10 13 6 16 17 11
80,175,299.1992,14 3 4 9 12 1 2 20 19 18 5 8 7 15 10 13 6 16 17 11
81,159,299.1892,14 4 3 9 12 1 2 20 19 18 5 8 7 15 10 13 6 16 17 11
82,163,299.1792,14 4 3 9 8 1 2 20 19 18 5 12 7 15 10 13 6 16 17 11
83,159,299.1692,14 4 3 9 8 1 2 20 19 18 5 12 17 15 10 13 6 16 7 11
84,169,299.1592,14 4 3 9 8 1 2 20 19 6 5 12 17 15 10 13 18 16 7 11
85,173,299.1492,14 4 3 9 8 1 2 20 19 6 5 12 7 15 10 13 18 16 17 11
86,185,299.1392,5 4 3 9 8 1 2 20 19 6 14 12 7 15 10 13 18 16 17 11
87,197,299.1292,5 15 3 9 8 1 2 20 19 6 14 12 7 4 10 13 18 16 17 11
88,195,299.1191,5 14 3 9 8 1 2 20 19 6 15 12 7 4 10 13 18 16 17 11
89,193,299.1091,5 14 3 9 8 1 2 20 19 6 15 12 7 4 10 11 18 16 17 13
90,205,299.0991,5 14 3 9 8 1 2 20 19 6 15 12 7 16 10 11 18 4 17 13
91,207,299.0891,5 14 3 9 8 1 2 20 19 6 15 12 16 7 10 11 18 4 17 13
92,203,299.0791,5 14 3 9 8 1 2 20 17 6 15 12 16 7 10 11 18 4 19 13
93,216,299.0691,5 14 3 9 13 1 2 20 17 6 15 12 16 7 10 11 18 4 19 8
94,212,299.0591,5 14 18 9 13 1 2 20 17 6 15 12 16 7 10 11 3 4 19 8
95,212,299.0491,5 14 18 20 13 1 2 9 17 6 15 12 16 7 10 11 3 4 19 8
96,204,299.0391,5 14 18 20 13 1 2 9 17 6 15 12 16 7 10 11 3 19 4 8
97,208,299.0291,5 14 6 20 13 1 2 9 17 18 15 12 16 7 10 11 3 19 4 8
98,196,299.019,5 14 6 20 15 1 2 9 17 18 13 12 16 7 10 11 3 19 4 8
99,166,299.009,17 14 6 20 15 1 2 9 5 18 13 12 16 7 10 11 3 19 4 8
100,176,298.999,17 14 9 20 15 1 2 6 5 18 13 12 16 7 10 11 3 19 4 8
101,192,298.989,6 14 9 20 15 1 2 17 5 18 13 12 16 7 10 11 3 19 4 8
102,200,298.979,6 14 9 11 15 1 2 17 5 18 13 12 16 7 10 20 3 19 4 8
103,216,298.969,6 14 9 11 15 1 2 17 5 7 13 12 16 18 10 20 3 19 4 8
104,210,298.959,6 14 9 11 15 1 2 5 17 7 13 12 16 18 10 20 3 19 4 8
105,222,298.949,6 14 9 11 15 16 2 5 17 7 13 12 1 18 10 20 3 19 4 8
106,222,298.939,6 14 10 11 15 16 2 5 17 7 13 12 1 18 9 20 3 19 4 8
107,226,298.929,6 14 10 11 15 16 2 9 17 7 13 12 1 18 5 20 3 19 4 8
108,224,298.9189,6 14 2 11 15 16 10 9 17 7 13 12 1 18 5 20 3 19 4 8
109,226,298.9089,6 14 2 11 15 16 5 9 17 7 13 12 1 18 10 20 3 19 4 8
110,234,298.8989,6 14 2 11 19 16 5 9 17 7 13 12 1 18 10 20 3 15 4 8
111,234,298.8889,6 14 10 11 19 16 5 9 17 7 13 12 1 18 2 20 3 15 4 8
112,226,298.8789,6 14 10 11 19 16 12 9 17 7 13 5 1 18 2 20 3 15 4 8
113,208,298.8689,15 14 10 11 19 16 12 9 17 7 13 5 1 18 2 20 3 6 4 8
114,204,298.8589,15 14 10 11 19 20 12 9 17 7 13 5 1 18 2 16 3 6 4 8
115,212,298.8489,15 14 10 11 19 1 12 9 17 7 13 5 20 18 2 16 3 6 4 8
116,208,298.8389,15 14 10 11 19 12 1 9 17 7 13 5 20 18 2 16 3 6 4 8
117,214,298.8289,15 14 10 11 19 12 20 9 17 7 13 5 1 18 2 16 3 6 4 8
