Iteration,Cost,Temperature,Sequence
0,207,300,3 19 15 11 9 20 1 13 2 8 4 12 5 16 7 17 14 10 6 18
1,203,299.9,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
2,211,299.8,3 19 15 11 9 13 1 12 2 8 4 20 5 16 7 17 14 10 6 18
3,219,299.7,4 19 15 11 9 13 1 12 2 8 3 20 5 16 7 17 14 10 6 18
4,211,299.6,5 19 15 11 9 13 1 12 2 8 3 20 4 16 7 17 14 10 6 18
5,203,299.5,5 19 15 11 9 12 1 13 2 8 3 20 4 16 7 17 14 10 6 18
6,189,299.4,5 19 15 11 9 12 3 13 2 8 1 20 4 16 7 17 14 10 6 18
7,211,299.3,5 19 15 11 9 12 10 13 2 8 1 20 4 16 7 17 14 3 6 18
8,219,299.2,5 19 15 11 9 10 12 13 2 8 1 20 4 16 7 17 14 3 6 18
9,219,299.0999,5 19 15 20 9 10 12 13 2 8 1 11 4 16 7 17 14 3 6 18
10,211,298.9999,5 19 15 20 9 8 12 13 2 10 1 11 4 16 7 17 14 3 6 18
11,201,298.8999,5 19 15 20 8 9 12 13 2 10 1 11 4 16 7 17 14 3 6 18
12,189,298.7999,5 19 15 20 8 9 12 13 2 1 10 11 4 16 7 17 14 3 6 18
13,211,298.6999,5 19 2 20 8 9 12 13 15 1 10 11 4 16 7 17 14 3 6 18
14,217,298.5999,5 19 2 10 8 9 12 13 15 1 20 11 4 16 7 17 14 3 6 18
15,231,298.4999,5 19 2 12 8 9 10 13 15 1 20 11 4 16 7 17 14 3 6 18
16,215,298.3999,5 19 2 12 8 9 10 6 15 1 20 11 4 16 7 17 14 3 13 18
17,222,298.2999,5 19 2 12 18 9 10 6 15 1 20 11 4 16 7 17 14 3 13 8
18,224,298.1999,5 19 2 12 18 9 10 6 15 1 17 11 4 16 7 20 14 3 13 8
19,208,298.0999,5 19 2 12 18 9 10 16 15 1 17 11 4 6 7 20 14 3 13 8
20,194,297.9999,5 19 2 12 18 17 10 16 15 1 9 11 4 6 7 20 14 3 13 8
21,194,297.8999,5 19 2 12 18 17 10 16 15 1 9 11 4 6 7 20 14 3 13 8
22,186,297.7999,5 4 2 12 18 17 10 16 15 1 9 11 19 6 7 20 14 3 13 8
23,178,297.6999,2 4 5 12 18 17 10 16 15 1 9 11 19 6 7 20 14 3 13 8
24,188,297.5999,2 4 5 12 18 17 10 19 15 1 9 11 16 6 7 20 14 3 13 8
