Iteration,Cost,Temperature,Sequence
0,207,100,3 19 15 11 9 20 1 13 2 8 4 12 5 16 7 17 14 10 6 18
1,203,99.99,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
2,211,99.98,3 19 15 11 9 13 1 12 2 8 4 20 5 16 7 17 14 10 6 18
3,219,99.96999,4 19 15 11 9 13 1 12 2 8 3 20 5 16 7 17 14 10 6 18
4,211,99.95999,5 19 15 11 9 13 1 12 2 8 3 20 4 16 7 17 14 10 6 18
5,203,99.94999,5 19 15 11 9 12 1 13 2 8 3 20 4 16 7 17 14 10 6 18
6,189,99.93999,5 19 15 11 9 12 3 13 2 8 1 20 4 16 7 17 14 10 6 18
7,211,99.92999,5 19 15 11 9 12 10 13 2 8 1 20 4 16 7 17 14 3 6 18
8,219,99.91998,5 19 15 11 9 10 12 13 2 8 1 20 4 16 7 17 14 3 6 18
9,219,99.90998,5 19 15 20 9 10 12 13 2 8 1 11 4 16 7 17 14 3 6 18
10,211,99.89998,5 19 15 20 9 8 12 13 2 10 1 11 4 16 7 17 14 3 6 18
11,201,99.88998,5 19 15 20 8 9 12 13 2 10 1 11 4 16 7 17 14 3 6 18
12,189,99.87997,5 19 15 20 8 9 12 13 2 1 10 11 4 16 7 17 14 3 6 18
13,211,99.86997,5 19 2 20 8 9 12 13 15 1 10 11 4 16 7 17 14 3 6 18
14,217,99.85997,5 19 2 10 8 9 12 13 15 1 20 11 4 16 7 17 14 3 6 18
15,231,99.84997,5 19 2 12 8 9 10 13 15 1 20 11 4 16 7 17 14 3 6 18
16,215,99.83997,5 19 2 12 8 9 10 6 15 1 20 11 4 16 7 17 14 3 13 18
17,222,99.82996,5 19 2 12 18 9 10 6 15 1 20 11 4 16 7 17 14 3 13 8
18,224,99.81996,5 19 2 12 18 9 10 6 15 1 17 11 4 16 7 20 14 3 13 8
19,208,99.80996,5 19 2 12 18 9 10 16 15 1 17 11 4 6 7 20 14 3 13 8
20,194,99.79996,5 19 2 12 18 17 10 16 15 1 9 11 4 6 7 20 14 3 13 8
