Iteration,Cost,Temperature,Sequence
0,221,100,12 10 1 11 18 9 16 2 19 13 20 6 17 14 4 3 7 8 15 5
1,219,99.99,12 10 1 11 18 9 16 2 19 13 20 6 5 14 4 3 7 8 15 17
2,215,99.98,12 10 1 9 18 11 16 2 19 13 20 6 5 14 4 3 7 8 15 17
3,215,99.96999,12 10 1 9 18 11 16 19 2 13 20 6 5 14 4 3 7 8 15 17
4,211,99.95999,12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
5,225,99.94999,12 10 1 9 15 11 16 19 8 13 20 6 5 14 4 3 7 2 18 17
6,225,99.93999,11 10 1 9 15 12 16 19 8 13 20 6 5 14 4 3 7 2 18 17
7,221,99.92999,11 10 1 9 15 12 16 19 8 13 17 6 5 14 4 3 7 2 18 20
8,221,99.91998,11 10 1 9 15 12 16 19 8 13 17 7 5 14 4 3 6 2 18 20
9,225,99.90998,11 15 1 9 10 12 16 19 8 13 17 7 5 14 4 3 6 2 18 20
10,225,99.89998,11 15 1 9 17 12 16 19 8 13 10 7 5 14 4 3 6 2 18 20
11,227,99.88998,11 15 1 9 17 12 10 19 8 13 16 7 5 14 4 3 6 2 18 20
12,219,99.87997,11 15 1 19 17 12 10 9 8 13 16 7 5 14 4 3 6 2 18 20
13,199,99.86997,11 15 1 19 17 12 10 6 8 13 16 7 5 14 4 3 9 2 18 20
14,199,99.85997,11 15 1 18 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
15,189,99.84997,18 15 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
16,197,99.83997,18 15 1 11 17 12 10 6 8 13 7 16 5 14 4 3 9 2 19 20
17,207,99.82996,18 15 1 11 17 12 10 8 6 13 7 16 5 14 4 3 9 2 19 20
18,193,99.81996,18 15 1 11 17 12 10 8 6 13 14 16 5 7 4 3 9 2 19 20
19,179,99.80996,18 15 1 11 17 12 10 8 6 16 14 13 5 7 4 3 9 2 19 20
20,201,99.79996,18 15 1 11 17 12 10 8 6 16 14 13 5 20 4 3 9 2 19 7
21,211,99.78996,18 15 1 11 17 12 10 8 6 16 4 13 5 20 14 3 9 2 19 7
22,212,99.77995,18 15 1 11 17 12 10 8 7 16 4 13 5 20 14 3 9 2 19 6
23,218,99.76995,18 15 1 11 17 12 14 8 7 16 4 13 5 20 10 3 9 2 19 6
24,218,99.75995,18 15 1 11 17 12 14 8 7 16 4 13 5 20 10 3 9 2 19 6
25,206,99.74995,18 15 10 11 17 12 14 8 7 16 4 13 5 20 1 3 9 2 19 6
26,187,99.73994,18 15 10 11 17 12 14 8 7 6 4 13 5 20 1 3 9 2 19 16
27,191,99.72994,18 15 10 11 17 12 14 8 7 6 2 13 5 20 1 3 9 4 19 16
28,183,99.71994,18 15 10 11 17 12 14 8 7 6 2 13 5 16 1 3 9 4 19 20
29,191,99.70994,18 13 10 11 17 12 14 8 7 6 2 15 5 16 1 3 9 4 19 20
30,197,99.69994,18 13 10 11 17 12 14 7 8 6 2 15 5 16 1 3 9 4 19 20
31,191,99.68993,18 13 10 11 17 14 12 7 8 6 2 15 5 16 1 3 9 4 19 20
32,191,99.67993,14 13 10 11 17 18 12 7 8 6 2 15 5 16 1 3 9 4 19 20
33,211,99.66993,14 13 10 11 17 8 12 7 18 6 2 15 5 16 1 3 9 4 19 20
34,228,99.65993,14 13 10 11 17 8 12 7 18 6 2 15 5 16 20 3 9 4 19 1
35,228,99.64993,6 13 10 11 17 8 12 7 18 14 2 15 5 16 20 3 9 4 19 1
36,220,99.63992,6 13 10 11 17 8 5 7 18 14 2 15 12 16 20 3 9 4 19 1
37,216,99.62992,6 13 10 11 17 8 5 3 18 14 2 15 12 16 20 7 9 4 19 1
38,226,99.61992,6 13 3 11 17 8 5 10 18 14 2 15 12 16 20 7 9 4 19 1
39,226,99.60992,5 13 3 11 17 8 6 10 18 14 2 15 12 16 20 7 9 4 19 1
40,216,99.59991,5 13 3 11 9 8 6 10 18 14 2 15 12 16 20 7 17 4 19 1
41,198,99.58991,16 13 3 11 9 8 6 10 18 14 2 15 12 5 20 7 17 4 19 1
42,200,99.57991,16 13 3 11 9 8 6 10 18 14 2 15 7 5 20 12 17 4 19 1
43,194,99.56991,16 13 3 11 9 8 6 15 18 14 2 10 7 5 20 12 17 4 19 1
44,194,99.55991,16 13 3 11 9 8 6 15 18 14 2 10 7 5 20 12 17 4 19 1
45,190,99.5499,16 17 3 11 9 8 6 15 18 14 2 10 7 5 20 12 13 4 19 1
46,206,99.5399,16 17 3 14 9 8 6 15 18 11 2 10 7 5 20 12 13 4 19 1
47,208,99.5299,16 17 3 14 9 8 6 15 18 11 2 10 13 5 20 12 7 4 19 1
48,192,99.5199,16 17 3 14 9 8 6 15 18 20 2 10 13 5 11 12 7 4 19 1
49,186,99.5099,16 17 3 14 9 8 6 15 18 20 2 4 13 5 11 12 7 10 19 1
50,194,99.49989,16 17 3 14 9 8 6 4 18 20 2 15 13 5 11 12 7 10 19 1
51,190,99.48989,16 17 3 14 9 8 6 4 18 20 2 15 13 12 11 5 7 10 19 1
52,196,99.47989,2 17 3 14 9 8 6 4 18 20 16 15 13 12 11 5 7 10 19 1
53,188,99.46989,10 17 3 14 9 8 6 4 18 20 16 15 13 12 11 5 7 2 19 1
54,182,99.45988,10 17 6 14 9 8 3 4 18 20 16 15 13 12 11 5 7 2 19 1
55,186,99.44988,10 17 6 9 14 8 3 4 18 20 16 15 13 12 11 5 7 2 19 1
56,186,99.43988,10 17 6 9 14 8 3 4 18 20 16 15 13 12 11 5 7 2 19 1
57,172,99.42988,10 17 6 9 14 8 3 4 18 20 16 15 13 12 11 19 7 2 5 1
58,172,99.41988,10 17 6 9 8 14 3 4 18 20 16 15 13 12 11 19 7 2 5 1
59,152,99.40987,10 17 6 7 8 14 3 4 18 20 16 15 13 12 11 19 9 2 5 1
60,184,99.39987,10 17 6 7 8 14 3 4 18 5 16 15 13 12 11 19 9 2 20 1
61,192,99.38987,10 17 6 7 8 14 3 4 18 5 16 15 12 13 11 19 9 2 20 1
62,194,99.37987,10 17 6 7 8 14 3 4 18 5 16 15 12 2 11 19 9 13 20 1
63,196,99.36987,10 20 6 7 8 14 3 4 18 5 16 15 12 2 11 19 9 13 17 1
64,190,99.35986,10 20 6 7 8 14 3 17 18 5 16 15 12 2 11 19 9 13 4 1
65,184,99.34986,10 20 6 7 13 14 3 17 18 5 16 15 12 2 11 19 9 8 4 1
66,188,99.33986,10 20 6 7 13 8 3 17 18 5 16 15 12 2 11 19 9 14 4 1
67,170,99.32986,10 20 6 7 13 8 3 9 18 5 16 15 12 2 11 19 17 14 4 1
68,183,99.31985,10 20 6 7 13 8 3 9 18 5 16 15 12 2 11 19 17 1 4 14
69,165,99.30985,10 20 6 7 13 8 3 9 18 17 16 15 12 2 11 19 5 1 4 14
70,165,99.29985,10 20 6 7 11 8 3 9 18 17 16 15 12 2 13 19 5 1 4 14
71,161,99.28985,10 14 6 7 11 8 3 9 18 17 16 15 12 2 13 19 5 1 4 20
72,163,99.27985,10 14 6 7 11 8 3 9 18 12 16 15 17 2 13 19 5 1 4 20
73,163,99.26984,10 14 6 7 11 8 3 9 18 12 16 15 17 2 13 19 5 1 4 20
74,161,99.25984,10 14 6 7 11 8 18 9 3 12 16 15 17 2 13 19 5 1 4 20
75,164,99.24984,10 14 6 7 11 8 18 9 3 12 16 15 17 2 13 19 5 20 4 1
76,176,99.23984,10 14 6 7 11 8 18 9 3 4 16 15 17 2 13 19 5 20 12 1
77,182,99.22984,11 14 6 7 10 8 18 9 3 4 16 15 17 2 13 19 5 20 12 1
78,186,99.21983,11 18 6 7 10 8 14 9 3 4 16 15 17 2 13 19 5 20 12 1
79,174,99.20983,11 12 6 7 10 8 14 9 3 4 16 15 17 2 13 19 5 20 18 1
80,186,99.19983,11 12 6 7 13 8 14 9 3 4 16 15 17 2 10 19 5 20 18 1
81,196,99.18983,11 12 6 7 13 8 14 9 3 4 16 19 17 2 10 15 5 20 18 1
82,190,99.17982,11 12 6 7 13 8 18 9 3 4 16 19 17 2 10 15 5 20 14 1
83,191,99.16982,11 12 6 7 13 8 18 9 3 4 16 19 17 2 10 15 1 20 14 5
84,193,99.15982,11 12 6 7 13 8 18 9 3 4 16 19 17 5 10 15 1 20 14 2
85,199,99.14982,11 12 6 7 15 8 18 9 3 4 16 19 17 5 10 13 1 20 14 2
86,191,99.13982,11 12 6 7 15 8 2 9 3 4 16 19 17 5 10 13 1 20 14 18
87,197,99.12981,11 12 6 4 15 8 2 9 3 7 16 19 17 5 10 13 1 20 14 18
88,199,99.11981,11 12 6 4 15 8 2 9 3 7 14 19 17 5 10 13 1 20 16 18
89,195,99.10981,11 12 6 4 20 8 2 9 3 7 14 19 17 5 10 13 1 15 16 18
90,189,99.09981,11 12 6 4 20 8 2 9 3 7 14 19 17 5 10 13 1 16 15 18
91,201,99.08981,4 12 6 11 20 8 2 9 3 7 14 19 17 5 10 13 1 16 15 18
92,175,99.0798,4 7 6 11 20 8 2 9 3 12 14 19 17 5 10 13 1 16 15 18
93,169,99.0698,4 7 6 11 20 8 2 9 3 12 14 10 17 5 19 13 1 16 15 18
94,177,99.0598,4 7 16 11 20 8 2 9 3 12 14 10 17 5 19 13 1 6 15 18
95,183,99.0498,4 7 16 11 20 8 2 9 3 12 14 6 17 5 19 13 1 10 15 18
96,177,99.03979,4 7 16 11 18 8 2 9 3 12 14 6 17 5 19 13 1 10 15 20
97,183,99.02979,4 7 16 11 18 8 2 9 3 12 14 6 17 5 20 13 1 10 15 19
98,194,99.01979,4 7 16 11 18 8 2 9 19 12 14 6 17 5 20 13 1 10 15 3
99,198,99.00979,4 7 16 11 18 8 2 9 19 13 14 6 17 5 20 12 1 10 15 3
100,210,98.99979,4 7 2 11 18 8 16 9 19 13 14 6 17 5 20 12 1 10 15 3
101,214,98.98978,4 7 2 11 18 8 16 3 19 13 14 6 17 5 20 12 1 10 15 9
102,206,98.97978,4 7 2 11 18 12 16 3 19 13 14 6 17 5 20 8 1 10 15 9
103,206,98.96978,4 7 2 11 18 12 16 13 19 3 14 6 17 5 20 8 1 10 15 9
104,200,98.95978,4 7 2 11 18 12 10 13 19 3 14 6 17 5 20 8 1 16 15 9
105,200,98.94978,4 7 2 11 18 12 10 13 19 3 14 6 17 5 20 8 1 16 15 9
106,202,98.93977,4 7 2 19 18 12 10 13 11 3 14 6 17 5 20 8 1 16 15 9
107,202,98.92977,15 7 2 19 18 12 10 13 11 3 14 6 17 5 20 8 1 16 4 9
108,208,98.91977,15 7 2 19 18 12 1 13 11 3 14 6 17 5 20 8 10 16 4 9
109,208,98.90977,15 7 4 19 18 12 1 13 11 3 14 6 17 5 20 8 10 16 2 9
110,204,98.89977,15 7 4 6 18 12 1 13 11 3 14 19 17 5 20 8 10 16 2 9
111,220,98.88976,15 7 4 6 18 12 1 13 16 3 14 19 17 5 20 8 10 11 2 9
112,206,98.87976,15 7 4 6 16 12 1 13 18 3 14 19 17 5 20 8 10 11 2 9
113,192,98.86976,15 7 4 6 16 12 1 5 18 3 14 19 17 13 20 8 10 11 2 9
114,176,98.85976,15 7 4 6 16 12 1 5 18 2 14 19 17 13 20 8 10 11 3 9
115,170,98.84975,15 7 4 6 16 12 1 5 18 19 14 2 17 13 20 8 10 11 3 9
