Iteration,Cost,Temperature,Sequence
0,571,300,16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
1,609,299.99,16 12 18 1 13 22 14 19 7 15 6 4 20 10 23 24 8 11 5 3 9 21 17 2
2,539,299.98,16 12 18 20 13 22 14 19 7 15 6 4 1 10 23 24 8 11 5 3 9 21 17 2
3,517,299.97,16 12 18 20 13 22 14 19 7 9 6 4 1 10 23 24 8 11 5 3 15 21 17 2
4,517,299.96,16 12 18 20 13 22 14 19 7 9 6 4 1 10 23 24 8 11 5 3 15 21 17 2
5,461,299.95,16 19 18 20 13 22 14 12 7 9 6 4 1 10 23 24 8 11 5 3 15 21 17 2
6,461,299.9399,16 19 18 20 13 22 14 12 7 9 6 4 1 10 23 17 8 11 5 3 15 21 24 2
7,471,299.9299,16 19 18 20 13 22 14 12 7 9 6 4 24 10 23 17 8 11 5 3 15 21 1 2
8,475,299.9199,6 19 18 20 13 22 14 12 7 9 16 4 24 10 23 17 8 11 5 3 15 21 1 2
9,475,299.9099,6 19 18 20 13 22 14 12 7 9 16 4 24 10 23 17 8 11 5 3 15 21 1 2
10,500,299.8999,6 19 18 20 13 22 14 12 7 9 16 4 24 10 23 17 8 11 5 3 2 21 1 15
11,496,299.8899,6 19 18 23 13 22 14 12 7 9 16 4 24 10 20 17 8 11 5 3 2 21 1 15
12,496,299.8799,6 19 18 23 13 21 14 12 7 9 16 4 24 10 20 17 8 11 5 3 2 22 1 15
13,488,299.8699,6 19 18 23 13 21 4 12 7 9 16 14 24 10 20 17 8 11 5 3 2 22 1 15
14,532,299.8599,6 19 18 23 13 3 4 12 7 9 16 14 24 10 20 17 8 11 5 21 2 22 1 15
15,542,299.8499,6 19 18 23 13 3 4 17 7 9 16 14 24 10 20 12 8 11 5 21 2 22 1 15
16,524,299.8398,6 19 18 23 13 3 4 17 7 9 16 14 24 10 20 12 8 1 5 21 2 22 11 15
17,532,299.8298,6 19 18 23 13 3 4 17 7 9 16 14 24 10 11 12 8 1 5 21 2 22 20 15
18,494,299.8198,6 19 18 23 13 1 4 17 7 9 16 14 24 10 11 12 8 3 5 21 2 22 20 15
19,502,299.8098,6 19 18 23 13 1 4 17 7 9 16 14 8 10 11 12 24 3 5 21 2 22 20 15
20,506,299.7998,6 19 18 23 13 1 4 17 7 15 16 14 8 10 11 12 24 3 5 21 2 22 20 9
21,518,299.7898,6 19 18 23 13 10 4 17 7 15 16 14 8 1 11 12 24 3 5 21 2 22 20 9
22,522,299.7798,6 19 18 23 13 10 4 17 7 15 16 14 8 11 1 12 24 3 5 21 2 22 20 9
23,516,299.7698,6 19 18 23 16 10 4 17 7 15 13 14 8 11 1 12 24 3 5 21 2 22 20 9
24,500,299.7598,11 19 18 23 16 10 4 17 7 15 13 14 8 6 1 12 24 3 5 21 2 22 20 9
25,516,299.7498,11 19 18 23 16 10 4 17 7 15 13 5 8 6 1 12 24 3 14 21 2 22 20 9
26,516,299.7397,11 19 18 23 16 10 4 17 7 15 13 5 6 8 1 12 24 3 14 21 2 22 20 9
27,529,299.7297,9 19 18 23 16 10 4 17 7 15 13 5 6 8 1 12 24 3 14 21 2 22 20 11
28,535,299.7197,9 19 18 23 16 10 4 17 7 5 13 15 6 8 1 12 24 3 14 21 2 22 20 11
29,519,299.7097,9 19 18 23 16 10 4 17 7 14 13 15 6 8 1 12 24 3 5 21 2 22 20 11
30,545,299.6997,9 19 18 10 16 23 4 17 7 14 13 15 6 8 1 12 24 3 5 21 2 22 20 11
31,529,299.6897,9 19 18 15 16 23 4 17 7 14 13 10 6 8 1 12 24 3 5 21 2 22 20 11
32,561,299.6797,9 19 18 5 16 23 4 17 7 14 13 10 6 8 1 12 24 3 15 21 2 22 20 11
33,565,299.6697,9 19 18 5 12 23 4 17 7 14 13 10 6 8 1 16 24 3 15 21 2 22 20 11
34,575,299.6597,9 19 18 5 12 21 4 17 7 14 13 10 6 8 1 16 24 3 15 23 2 22 20 11
35,581,299.6497,9 5 18 19 12 21 4 17 7 14 13 10 6 8 1 16 24 3 15 23 2 22 20 11
36,575,299.6396,10 5 18 19 12 21 4 17 7 14 13 9 6 8 1 16 24 3 15 23 2 22 20 11
37,567,299.6296,10 5 18 19 14 21 4 17 7 12 13 9 6 8 1 16 24 3 15 23 2 22 20 11
38,560,299.6196,10 5 18 19 14 21 4 17 7 12 11 9 6 8 1 16 24 3 15 23 2 22 20 13
39,514,299.6096,10 5 18 19 14 21 4 17 7 12 11 9 6 8 23 16 24 3 15 1 2 22 20 13
40,544,299.5996,10 5 18 19 14 21 4 17 7 12 11 9 6 8 23 16 2 3 15 1 24 22 20 13
41,534,299.5896,10 5 19 18 14 21 4 17 7 12 11 9 6 8 23 16 2 3 15 1 24 22 20 13
42,541,299.5796,10 5 19 18 14 21 4 17 7 12 13 9 6 8 23 16 2 3 15 1 24 22 20 11
43,555,299.5696,10 5 19 18 6 21 4 17 7 12 13 9 14 8 23 16 2 3 15 1 24 22 20 11
44,565,299.5596,10 5 19 18 6 21 4 17 2 12 13 9 14 8 23 16 7 3 15 1 24 22 20 11
45,547,299.5496,10 5 19 18 2 21 4 17 6 12 13 9 14 8 23 16 7 3 15 1 24 22 20 11
46,547,299.5396,10 5 19 18 12 21 4 17 6 2 13 9 14 8 23 16 7 3 15 1 24 22 20 11
47,525,299.5295,10 5 19 18 12 21 4 8 6 2 13 9 14 17 23 16 7 3 15 1 24 22 20 11
48,539,299.5195,10 5 19 18 12 21 4 8 6 13 2 9 14 17 23 16 7 3 15 1 24 22 20 11
49,541,299.5095,10 5 19 18 12 21 4 8 6 13 2 9 14 17 23 16 7 3 15 1 20 22 24 11
50,567,299.4995,10 5 19 6 12 21 4 8 18 13 2 9 14 17 23 16 7 3 15 1 20 22 24 11
51,561,299.4895,10 5 19 6 12 21 4 8 18 13 2 9 14 17 23 16 15 3 7 1 20 22 24 11
52,564,299.4795,10 5 19 6 12 21 4 8 18 13 2 9 14 17 23 16 15 3 7 1 20 11 24 22
53,556,299.4695,10 5 19 6 12 21 4 8 14 13 2 9 18 17 23 16 15 3 7 1 20 11 24 22
54,552,299.4595,10 5 19 6 12 21 18 8 14 13 2 9 4 17 23 16 15 3 7 1 20 11 24 22
55,548,299.4495,8 5 19 6 12 21 18 10 14 13 2 9 4 17 23 16 15 3 7 1 20 11 24 22
56,560,299.4395,8 5 19 6 12 21 18 10 14 13 2 9 17 4 23 16 15 3 7 1 20 11 24 22
57,578,299.4294,8 5 19 6 12 21 18 10 14 13 2 22 17 4 23 16 15 3 7 1 20 11 24 9
58,562,299.4194,8 5 19 6 9 21 18 10 14 13 2 22 17 4 23 16 15 3 7 1 20 11 24 12
59,582,299.4094,8 5 19 6 9 21 18 10 14 13 2 22 17 4 23 16 15 3 20 1 7 11 24 12
60,554,299.3994,8 5 19 6 9 21 18 10 14 13 2 22 17 4 23 16 15 3 20 7 1 11 24 12
61,546,299.3894,8 5 19 6 9 21 18 10 14 13 2 22 17 4 11 16 15 3 20 7 1 23 24 12
62,540,299.3794,8 5 19 6 9 21 18 10 14 13 2 24 17 4 11 16 15 3 20 7 1 23 22 12
63,544,299.3694,15 5 19 6 9 21 18 10 14 13 2 24 17 4 11 16 8 3 20 7 1 23 22 12
64,508,299.3594,1 5 19 6 9 21 18 10 14 13 2 24 17 4 11 16 8 3 20 7 15 23 22 12
65,546,299.3494,1 5 19 6 9 21 18 10 23 13 2 24 17 4 11 16 8 3 20 7 15 14 22 12
66,526,299.3394,1 5 19 13 9 21 18 10 23 6 2 24 17 4 11 16 8 3 20 7 15 14 22 12
67,552,299.3293,1 5 19 13 9 21 18 10 6 23 2 24 17 4 11 16 8 3 20 7 15 14 22 12
68,544,299.3193,1 5 19 11 9 21 18 10 6 23 2 24 17 4 13 16 8 3 20 7 15 14 22 12
69,534,299.3093,1 5 19 11 9 21 18 10 6 23 2 14 17 4 13 16 8 3 20 7 15 24 22 12
70,506,299.2993,1 5 19 11 9 21 18 17 6 23 2 14 10 4 13 16 8 3 20 7 15 24 22 12
71,498,299.2893,1 5 19 11 9 21 18 17 6 23 14 2 10 4 13 16 8 3 20 7 15 24 22 12
72,504,299.2793,1 5 19 11 9 21 18 17 10 23 14 2 6 4 13 16 8 3 20 7 15 24 22 12
73,534,299.2693,13 5 19 11 9 21 18 17 10 23 14 2 6 4 1 16 8 3 20 7 15 24 22 12
74,530,299.2593,13 12 19 11 9 21 18 17 10 23 14 2 6 4 1 16 8 3 20 7 15 24 22 5
75,532,299.2493,13 12 19 11 9 21 14 17 10 23 18 2 6 4 1 16 8 3 20 7 15 24 22 5
76,532,299.2393,13 12 19 11 9 21 14 17 10 23 18 2 6 4 1 16 8 3 20 7 15 24 22 5
77,526,299.2292,13 12 19 11 9 21 14 17 15 23 18 2 6 4 1 16 8 3 20 7 10 24 22 5
78,526,299.2192,13 12 19 11 9 21 14 17 15 23 18 2 6 4 1 16 8 3 20 24 10 7 22 5
79,560,299.2092,13 12 19 11 9 21 1 17 15 23 18 2 6 4 14 16 8 3 20 24 10 7 22 5
80,580,299.1992,13 12 19 11 9 21 1 17 15 23 18 2 6 4 14 16 8 3 20 10 24 7 22 5
81,544,299.1892,13 12 9 11 19 21 1 17 15 23 18 2 6 4 14 16 8 3 20 10 24 7 22 5
82,540,299.1792,13 12 9 11 15 21 1 17 19 23 18 2 6 4 14 16 8 3 20 10 24 7 22 5
83,542,299.1692,13 12 9 11 15 21 1 17 19 23 18 2 6 3 14 16 8 4 20 10 24 7 22 5
