Iteration,Cost,Temperature,Sequence
0,571,10,16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
1,571,9.99,16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
2,541,9.98,16 12 18 20 13 22 14 19 7 15 6 4 1 17 23 24 8 11 5 3 9 21 10 2
3,519,9.969999,16 12 18 20 13 22 14 19 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
4,519,9.959999,16 12 18 20 13 22 14 19 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
5,463,9.949999,16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
6,463,9.939999,16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
7,463,9.929998,16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
8,452,9.919998,2 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 16
9,452,9.909998,2 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 16
10,442,9.899998,2 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 16 21 10 15
11,442,9.889997,2 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 16 21 10 15
12,442,9.879997,2 19 18 20 13 21 14 12 7 9 6 4 1 17 23 24 8 11 5 3 16 22 10 15
13,442,9.869997,2 19 18 20 13 21 14 12 7 9 6 4 1 17 23 24 8 11 5 3 16 22 10 15
14,442,9.859997,2 19 18 20 13 21 14 12 7 9 6 4 1 17 23 24 8 11 5 3 16 22 10 15
15,442,9.849997,2 19 18 20 13 21 14 12 7 9 6 4 1 17 24 23 8 11 5 3 16 22 10 15
16,442,9.839996,2 19 18 20 13 21 14 12 7 9 6 4 1 17 24 23 8 11 5 3 16 22 10 15
17,442,9.829996,2 19 18 20 13 21 14 12 7 9 6 4 1 17 24 23 8 11 5 3 16 22 10 15
18,396,9.819996,2 19 18 20 13 8 14 12 7 9 6 4 1 17 24 23 21 11 5 3 16 22 10 15
19,396,9.809996,2 19 18 20 13 8 14 12 7 9 6 4 1 17 24 23 21 11 5 3 16 22 10 15
20,396,9.799995,2 19 18 20 13 8 14 12 7 9 6 4 1 17 24 23 21 11 5 3 16 22 10 15
21,396,9.789995,2 19 18 20 13 8 14 12 7 9 6 4 1 17 24 23 21 11 5 3 16 22 10 15
22,398,9.779995,2 19 17 20 13 8 14 12 7 9 6 4 1 18 24 23 21 11 5 3 16 22 10 15
23,402,9.769995,6 19 17 20 13 8 14 12 7 9 2 4 1 18 24 23 21 11 5 3 16 22 10 15
24,402,9.759995,6 19 17 20 13 8 14 12 7 9 2 4 1 18 24 23 21 11 5 3 16 22 10 15
25,402,9.749994,6 19 17 20 13 8 14 12 7 9 2 4 1 18 24 23 21 11 5 3 16 22 10 15
26,402,9.739994,6 19 17 20 13 8 14 12 7 9 2 4 1 18 24 23 21 11 5 3 16 22 10 15
27,388,9.729994,6 19 17 20 13 8 14 12 7 9 4 2 1 18 24 23 21 11 5 3 16 22 10 15
28,390,9.719994,6 19 17 20 13 8 14 12 7 5 4 2 1 18 24 23 21 11 9 3 16 22 10 15
