Iteration,Cost,Temperature,Sequence
0,546,10,18 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 15 22 9 20 16
1,540,9.99,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
2,540,9.98,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
3,514,9.969999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
4,514,9.959999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
5,514,9.949999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
6,514,9.939999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
7,514,9.929998,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
8,504,9.919998,15 10 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 18 7 9 20 16
9,496,9.909998,15 18 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 10 7 9 20 16
10,458,9.899998,15 18 17 19 14 10 5 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
11,448,9.889997,15 18 17 19 14 5 10 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
12,448,9.879997,15 18 17 19 14 5 10 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
13,428,9.869997,15 18 17 19 14 5 2 13 10 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
14,428,9.859997,15 18 17 19 14 5 2 13 10 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
15,430,9.849997,15 18 17 19 14 5 2 20 10 23 21 22 12 24 8 11 4 1 6 3 7 9 13 16
16,430,9.839996,15 18 17 19 14 5 2 20 10 23 21 22 12 24 8 11 4 1 6 3 7 9 13 16
17,432,9.829996,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
18,432,9.819996,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
19,432,9.809996,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
20,438,9.799995,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
21,438,9.789995,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
22,438,9.779995,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
23,444,9.769995,15 12 17 19 14 5 2 20 10 23 21 13 18 24 22 11 4 1 6 3 7 9 8 16
24,452,9.759995,15 12 17 19 14 5 2 20 10 23 21 13 18 24 22 11 4 1 6 9 7 3 8 16
25,466,9.749994,15 12 17 19 14 5 2 20 10 23 18 13 21 24 22 11 4 1 6 9 7 3 8 16
26,466,9.739994,15 12 17 19 14 5 2 20 10 23 18 13 21 24 22 11 4 1 6 9 7 3 8 16
27,468,9.729994,15 12 17 19 14 5 2 6 10 23 18 13 21 24 22 11 4 1 20 9 7 3 8 16
28,468,9.719994,15 12 17 19 14 5 2 6 10 23 18 13 21 24 22 11 4 1 20 9 7 3 8 16
29,450,9.709993,15 12 17 19 14 5 2 6 24 23 18 13 21 10 22 11 4 1 20 9 7 3 8 16
30,450,9.699993,15 12 17 19 14 5 2 6 24 23 18 13 21 10 22 11 4 1 20 9 7 3 8 16
31,464,9.689993,15 12 6 19 14 5 2 17 24 23 18 13 21 10 22 11 4 1 20 9 7 3 8 16
32,430,9.679993,15 12 20 19 14 5 2 17 24 23 18 13 21 10 22 11 4 1 6 9 7 3 8 16
33,410,9.669992,15 12 20 19 21 5 2 17 24 23 18 13 14 10 22 11 4 1 6 9 7 3 8 16
34,410,9.659992,15 12 20 19 21 5 2 17 24 23 18 13 14 10 22 11 4 1 6 9 7 3 8 16
35,410,9.649992,15 12 20 19 21 5 2 17 24 23 18 13 14 10 22 11 4 1 6 9 7 3 8 16
36,410,9.639992,15 12 20 19 21 5 2 17 24 23 18 13 14 10 22 11 4 1 6 9 7 3 8 16
37,410,9.629992,15 12 20 19 21 5 2 17 24 23 18 13 14 10 22 11 4 1 6 9 7 3 8 16
38,412,9.619991,15 23 20 19 21 5 2 17 24 12 18 13 14 10 22 11 4 1 6 9 7 3 8 16
39,416,9.609991,15 23 20 19 21 5 2 17 24 12 18 13 14 10 22 11 4 1 3 9 7 6 8 16
40,452,9.599991,15 23 20 19 4 5 2 17 24 12 18 13 14 10 22 11 21 1 3 9 7 6 8 16
41,452,9.589991,15 23 20 19 4 5 2 17 24 12 18 13 14 10 22 11 21 1 3 9 7 6 8 16
42,452,9.57999,15 23 20 19 4 5 2 17 24 12 18 13 14 10 22 11 21 1 3 9 7 6 8 16
43,452,9.56999,15 23 20 19 4 5 2 17 24 12 18 13 14 10 22 11 21 1 3 9 7 6 8 16
44,448,9.55999,15 23 20 19 4 5 2 17 24 12 18 14 13 10 22 11 21 1 3 9 7 6 8 16
45,448,9.54999,15 23 20 19 4 5 2 17 24 12 18 14 13 10 22 11 21 1 3 9 7 6 8 16
46,448,9.539989,15 23 20 19 4 5 2 17 24 12 18 14 13 10 22 11 21 1 3 9 7 6 8 16
47,462,9.529989,15 23 20 19 4 5 2 3 24 12 18 14 13 10 22 11 21 1 17 9 7 6 8 16
48,462,9.519989,15 23 20 19 4 5 2 3 24 12 18 14 13 10 22 11 21 1 17 9 7 6 8 16
49,462,9.509989,15 23 20 19 4 5 2 3 24 12 18 14 13 10 22 11 21 1 17 9 7 6 8 16
50,454,9.499989,15 23 20 19 4 5 2 3 24 12 9 14 13 10 22 11 21 1 17 18 7 6 8 16
51,454,9.489988,15 23 20 19 4 5 2 3 24 12 9 14 13 10 22 11 21 1 17 18 7 6 8 16
52,454,9.479988,15 23 20 19 4 5 2 3 24 12 9 14 13 10 22 11 21 1 17 18 7 6 8 16
53,454,9.469988,15 23 20 19 4 5 2 3 24 12 9 14 13 10 22 11 21 1 17 18 7 6 8 16
54,454,9.459988,15 23 20 19 4 5 2 3 24 12 9 14 13 10 22 11 21 1 17 18 7 6 8 16
55,416,9.449987,15 23 20 1 4 5 2 3 24 12 9 14 13 10 22 11 21 19 17 18 7 6 8 16
56,442,9.439987,15 23 20 1 4 7 2 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 16
57,442,9.429987,15 23 20 1 4 7 2 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 16
58,432,9.419987,15 23 2 1 4 7 20 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 16
59,432,9.409986,15 23 2 1 4 7 20 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 16
60,432,9.399986,15 23 2 1 4 7 20 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 16
61,407,9.389986,15 23 2 1 4 16 20 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 7
62,407,9.379986,15 23 2 1 4 16 20 3 24 12 9 14 13 10 22 11 21 19 17 18 5 6 8 7
63,367,9.369986,15 11 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
64,367,9.359985,15 11 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
65,367,9.349985,15 11 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
66,367,9.339985,15 11 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
67,367,9.329985,15 11 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
68,367,9.319984,11 15 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
69,367,9.309984,11 15 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
70,367,9.299984,11 15 2 1 4 16 20 3 24 12 9 14 13 10 22 23 21 19 17 18 5 6 8 7
71,367,9.289984,11 15 2 1 4 16 20 3 24 12 14 9 13 10 22 23 21 19 17 18 5 6 8 7
